"","player_id","team_id","season","player_name","first_name","last_name","primary_hand","dob","height","position","home_town","league","age","player_headshot","regular_season","team"
"136",101,6,2023,"Alexa Vasko","Alexa","Vasko","L","1999-02-07",NA,"F","St. Catharines, ON","pwhl",24,"https://assets.leaguestat.com/pwhl/240x240/101.jpg",TRUE,"Toronto"
"137",126,6,2023,"Samantha Cogan","Samantha","Cogan","L","1997-07-07",NA,"F","Ottawa, ON","pwhl",25,"https://assets.leaguestat.com/pwhl/240x240/126.jpg",TRUE,"Toronto"
"138",65,6,2023,"Jesse Compher","Jesse","Compher","R","1999-07-01",NA,"F","Northbrook, IL","pwhl",24,"https://assets.leaguestat.com/pwhl/240x240/65.jpg",TRUE,"Toronto"
"139",72,6,2023,"Rebecca Leslie","Rebecca","Leslie","R","1996-05-08",NA,"F","Ottawa, ON","pwhl",27,"https://assets.leaguestat.com/pwhl/240x240/72.jpg",TRUE,"Toronto"
"140",75,6,2023,"Sarah Nurse","Sarah","Nurse","L","1995-01-04",NA,"F","Hamilton, ON","pwhl",28,"https://assets.leaguestat.com/pwhl/240x240/75.jpg",TRUE,"Toronto"
"141",66,6,2023,"Maggie Connors","Maggie","Connors","L","2000-10-22",NA,"F","St. John's, NL","pwhl",22,"https://assets.leaguestat.com/pwhl/240x240/66.jpg",TRUE,"Toronto"
"142",127,6,2023,"Jess Jones","Jess","Jones","L","1990-08-30",NA,"F","Picton, ON","pwhl",32,"https://assets.leaguestat.com/pwhl/240x240/127.jpg",TRUE,"Toronto"
"143",100,6,2023,"Natalie Spooner","Natalie","Spooner","R","1990-10-17",NA,"F","Scarborough, ON","pwhl",32,"https://assets.leaguestat.com/pwhl/240x240/100.jpg",TRUE,"Toronto"
"144",73,6,2023,"Emma Maltais","Emma","Maltais","L","1999-11-04",NA,"F","Burlington, ON","pwhl",23,"https://assets.leaguestat.com/pwhl/240x240/73.jpg",TRUE,"Toronto"
"145",128,6,2023,"Kaitlin Willoughby","Kaitlin","Willoughby","R","1995-03-26",NA,"F","Prince Albert, SK","pwhl",28,"https://assets.leaguestat.com/pwhl/240x240/128.jpg",TRUE,"Toronto"
"146",89,6,2023,"Hannah Miller","Hannah","Miller","L","1996-02-16",NA,"F","North Vancouver, BC ","pwhl",27,"https://assets.leaguestat.com/pwhl/240x240/89.jpg",TRUE,"Toronto"
"147",76,6,2023,"Blayre Turnbull","Blayre","Turnbull","R","1993-07-15",NA,"F","Stellarton, NS","pwhl",29,"https://assets.leaguestat.com/pwhl/240x240/76.jpg",TRUE,"Toronto"
"148",69,6,2023,"Brittany Howard","Brittany","Howard","R","1995-11-20",NA,"F","St. Thomas, ON","pwhl",27,"https://assets.leaguestat.com/pwhl/240x240/69.jpg",TRUE,"Toronto"
"149",125,6,2023,"Victoria Bach","Victoria","Bach","L","1996-07-12",NA,"F","Milton, ON","pwhl",26,"https://assets.leaguestat.com/pwhl/240x240/125.jpg",TRUE,"Toronto"
"150",71,6,2023,"Jocelyne Larocque","Jocelyne","Larocque","L","1988-05-19",NA,"D","Ste. Anne, MB","pwhl",35,"https://assets.leaguestat.com/pwhl/240x240/71.jpg",TRUE,"Toronto"
"151",133,6,2023,"Lauriane Rougeau","Lauriane","Rougeau","L","1990-04-12",NA,"D","Beaconsfield, QC","pwhl",33,"https://assets.leaguestat.com/pwhl/240x240/133.jpg",TRUE,"Toronto"
"152",68,6,2023,"Kali Flanagan","Kali","Flanagan","R","1995-09-19",NA,"D","Burlington, MA","pwhl",27,"https://assets.leaguestat.com/pwhl/240x240/68.jpg",TRUE,"Toronto"
"153",131,6,2023,"Olivia Knowles","Olivia","Knowles","R","1999-01-24",NA,"D","Campbell River, BC","pwhl",24,"https://assets.leaguestat.com/pwhl/240x240/131.jpg",TRUE,"Toronto"
"154",74,6,2023,"Allie Munroe","Allie","Munroe","L","1997-04-20",NA,"D","Yarmouth, NS","pwhl",26,"https://assets.leaguestat.com/pwhl/240x240/74.jpg",TRUE,"Toronto"
"155",67,6,2023,"Renata Fast","Renata","Fast","R","1994-10-06",NA,"D","Burlington, ON","pwhl",28,"https://assets.leaguestat.com/pwhl/240x240/67.jpg",TRUE,"Toronto"
"156",130,6,2023,"Emma Keenan","Emma","Keenan","L","1997-11-26",NA,"D","Calgary, AB","pwhl",25,"https://assets.leaguestat.com/pwhl/240x240/130.jpg",TRUE,"Toronto"
"157",132,6,2023,"Jessica Kondas","Jessica","Kondas","R","2000-01-03",NA,"D","Calgary, AB","pwhl",23,"https://assets.leaguestat.com/pwhl/240x240/132.jpg",TRUE,"Toronto"
"158",165,6,2023,"Maude Poulin-Labelle","Maude","Poulin-Labelle","L","1999-11-23",NA,"D","Sherbrooke, QC","pwhl",23,"https://assets.leaguestat.com/pwhl/240x240/165.jpg",TRUE,"Toronto"
"159",70,6,2023,"Erica Howe","Erica","Howe","L","1992-07-17",NA,"G","Orleans, ON","pwhl",30,"https://assets.leaguestat.com/pwhl/240x240/70.jpg",TRUE,"Toronto"
"160",64,6,2023,"Kristen Campbell","Kristen","Campbell","L","1997-11-30",NA,"G","Brandon, MB","pwhl",25,"https://assets.leaguestat.com/pwhl/240x240/64.jpg",TRUE,"Toronto"
"161",134,6,2023,"Carly Jackson","Carly","Jackson","L","1997-06-23",NA,"G","Amherst, NS","pwhl",26,"https://assets.leaguestat.com/pwhl/240x240/134.jpg",TRUE,"Toronto"
